depolarizing_raw,depolarizing_used,phase_damping,amplitude_damping,decoherence_level_raw,decoherence_level_norm,decision_score,channel_loss,entropy_norm,capacity_proxy,classical_baseline_risk,QCCI,early_warning_margin,state
0.49999999999999994,0.49999999999999994,0.6,0.0,1.0999999999999999,0.7333333333333333,0.1200000000000001,0.5459430584957908,0.8935259263311938,0.06852355124603986,0.39999999999999997,0.7897875939307939,0.010212406069206148,risky
0.49999999999999994,0.49999999999999994,0.6,0.3,1.4,0.9333333333333332,0.0,0.5588562172233855,0.8861684035772808,0.07005285778077472,0.475,0.8580098483202665,-0.058009848320266455,failure
0.49999999999999994,0.49999999999999994,0.6,0.6,1.5,1.0,0.0,0.5750000000000006,0.8560121523055556,0.07668597390282597,0.5499999999999999,0.8724048609222226,-0.07240486092222254,failure
0.49999999999999994,0.49999999999999994,0.9,0.0,1.4,0.9333333333333332,0.0,0.5854715292478954,0.9026278567221154,0.06667777632130462,0.475,0.8752397543880044,-0.07523975438800434,failure
0.49999999999999994,0.49999999999999994,0.9,0.3,1.5,1.0,0.0,0.5919281086116923,0.8926099859843546,0.06871210063327426,0.5499999999999999,0.8938152378384188,-0.09381523783841872,failure
0.49999999999999994,0.49999999999999994,0.9,0.6,1.5,1.0,0.0,0.6000000000000003,0.8598487250334983,0.07580839995688159,0.625,0.8839394900133994,-0.0839394900133994,failure
0.5499999999999999,0.5499999999999999,0.0,0.0,0.5499999999999999,0.36666666666666664,0.56,0.5362500000000001,0.9036003696957075,0.06648352481968418,0.27499999999999997,0.657940147878283,0.142059852121717,risky
0.5499999999999999,0.5499999999999999,0.0,0.3,0.8499999999999999,0.5666666666666665,0.3200000000000002,0.5527881723134243,0.900567171694213,0.06709125877617299,0.35,0.7353421376030549,0.06465786239694515,risky
0.5499999999999999,0.5499999999999999,0.0,0.6,1.15,0.7666666666666666,0.08000000000000007,0.57346387738159,0.8784955955122866,0.0716840660757707,0.42499999999999993,0.8067837891575507,-0.006783789157550624,failure
0.5499999999999999,0.5499999999999999,0.3,0.0,0.8499999999999999,0.5666666666666665,0.3200000000000002,0.5527881723134249,0.9098613108010876,0.06524643094715248,0.35,0.739059793245805,0.06094020675419509,risky
0.5499999999999999,0.5499999999999999,0.3,0.3,1.15,0.7666666666666666,0.08000000000000007,0.5666249999999997,0.9049729396574653,0.06621032781135396,0.425,0.8146391758629861,-0.01463917586298602,failure
0.5499999999999999,0.5499999999999999,0.3,0.6,1.4499999999999997,0.9666666666666665,0.0,0.5839235359509422,0.8810935725112257,0.0711275370030107,0.5,0.876006843384867,-0.07600684338486696,failure
0.5499999999999999,0.5499999999999999,0.6,0.0,1.15,0.7666666666666666,0.08000000000000007,0.5734638773815903,0.9160711780624137,0.06404216821761922,0.42499999999999993,0.8218140221776016,-0.021814022177601533,failure
0.5499999999999999,0.5499999999999999,0.6,0.3,1.45,0.9666666666666667,0.0,0.583923535950942,0.909353091711179,0.06534598526624273,0.49999999999999994,0.8873106510648485,-0.08731065106484848,failure
0.5499999999999999,0.5499999999999999,0.6,0.6,1.5,1.0,0.0,0.5970000000000001,0.8836821350206596,0.07057732194021167,0.575,0.8922728540082638,-0.0922728540082638,failure
0.5499999999999999,0.5499999999999999,0.9,0.0,1.45,0.9666666666666667,0.0,0.6054819386907949,0.9222314451471781,0.06286948705491847,0.5,0.9010853535351893,-0.10108535353518922,failure
0.5499999999999999,0.5499999999999999,0.9,0.3,1.5,1.0,0.0,0.6107117679754709,0.9137081587323193,0.06449777988264227,0.575,0.9097679706831161,-0.10976797068311606,failure
0.5499999999999999,0.5499999999999999,0.9,0.6,1.5,1.0,0.0,0.6172499999999996,0.8862614063173574,0.07003331518400265,0.65,0.9014045625269429,-0.10140456252694285,failure
0.6,0.6,0.0,0.0,0.6,0.39999999999999997,0.52,0.5699999999999998,0.9273377704930652,0.06191373018812493,0.3,0.692935108197226,0.10706489180277401,risky
